PreCG.L,PreCG.R,SFGdor.L,SFGdor.R,ORBsup.L,ORBsup.R,MFG.L,MFG.R,ORBmid.L,ORBmid.R,IFGoperc.L,IFGoperc.R,IFGtriang.L,IFGtriang.R,ORBinf.L,ORBinf.R,ROL.L,ROL.R,SMA.L,SMA.R,OLF.L,OLF.R,SFGmed.L,SFGmed.R,ORBsupmed.L,ORBsupmed.R,REC.L,REC.R,INS.L,INS.R,ACG.L,ACG.R,DCG.L,DCG.R,PCG.L,PCG.R,PHG.L,PHG.R,CAL.L,CAL.R,CUN.L,CUN.R,LING.L,LING.R,SOG.L,SOG.R,MOG.L,MOG.R,IOG.L,IOG.R,FFG.L,FFG.R,PoCG.L,PoCG.R,SPG.L,SPG.R,IPL.L,IPL.R,SMG.L,SMG.R,ANG.L,ANG.R,PCUN.L,PCUN.R,PCL.L,PCL.R,HES.L,HES.R,STG.L,STG.R,TPOsup.L,TPOsup.R,MTG.L,MTG.R,TPOmid.L,TPOmid.R,ITG.L,ITG.R
1.05109974845424E-05,0.001176711024605,6.66379973994346E-07,0.000178894695124,4.04684194733409E-08,6.47494711573454E-08,1.88852624208924E-08,7.28431550520136E-08,0,2.69789463155606E-09,5.39578926311212E-09,8.09368389466817E-09,5.39578926311212E-09,1.88852624208924E-08,0,0,0,0,7.31129445151692E-07,0.002216023671414,1.24103153051579E-07,2.88674725576498E-06,3.23747355786727E-08,2.15831570524485E-08,5.39578926311212E-09,0,1.34894731577803E-08,9.60450488833956E-07,1.61873677893363E-08,5.39578926311212E-09,4.04684194733409E-08,1.10074100967487E-06,5.62457072786807E-05,0.001103039615901,1.61873677893363E-07,5.12599979995651E-08,0,1.780610456827E-07,0,5.39578926311212E-09,0,1.34894731577803E-08,0,5.39578926311212E-09,0,4.04684194733409E-08,0,1.07915785262242E-08,0,0,0,1.34894731577803E-08,8.99747859623945E-06,0.001145261666885,3.82210732452547E-05,0.000236351757092,5.39578926311212E-09,2.69789463155606E-09,2.69789463155606E-09,1.34894731577803E-08,8.09368389466817E-09,7.01452604204575E-08,5.81666082563486E-05,0.002407601169201,0.000565867211601,0,0,0,0,0,0,1.83456834945812E-07,0,0,0,1.67269467156476E-07,0,5.39578926311212E-09
2.07468097166661E-06,1.07915785262242E-08,7.01452604204575E-07,1.07915785262242E-08,5.7465155652144E-07,5.39578926311212E-09,3.07559987997391E-07,8.09368389466817E-09,2.96768409471166E-08,0,1.17088627009533E-06,2.69789463155606E-09,2.40112622208489E-07,0,5.77349451152996E-07,0,0.000263047424471,0,2.96768409471166E-08,0,4.8562103368009E-07,0,2.42810516840045E-08,0,1.75363151051144E-07,0,3.91194721575628E-07,0,0.001389539838404,2.69789463155606E-09,0,0,0,0,0,0,2.69789463155606E-09,0,7.82389443151257E-08,0,4.04684194733409E-08,0,5.39578926311211E-08,2.69789463155606E-09,2.26623149050709E-07,0,9.81494066960094E-06,0,2.02342097366704E-07,0,1.32196836946247E-07,0,5.61809578075233E-05,1.07915785262242E-08,2.61695779260938E-07,1.61873677893363E-08,8.70071018676829E-06,0,0.000845088514389,2.69789463155606E-09,2.70544873652441E-05,2.69789463155606E-09,1.34894731577803E-08,8.09368389466817E-09,1.07915785262242E-08,0,0,0,0.003185301671482,0,5.77349451152996E-07,0,2.62235358187249E-05,0,4.5864208736453E-08,0,1.54049783461851E-06,0
2.42810516840045E-08,1.10883469356954E-06,5.39578926311212E-09,1.07915785262242E-07,0,5.12599979995651E-08,0,1.88852624208924E-08,0,2.69789463155606E-09,0,5.12599979995651E-08,0,1.07915785262242E-08,0,1.07915785262242E-08,0,0.000214350426372,8.09368389466817E-09,2.69789463155606E-09,0,1.26801047683135E-07,0,0,0,0,0,5.39578926311212E-09,0,0.001278686045888,0,0,0,0,0,0,0,3.23747355786727E-08,0,5.6116208336366E-07,1.61873677893363E-08,1.69157993398565E-06,0,1.05217890630686E-07,0,1.16279258620066E-05,2.69789463155606E-09,5.21314179655577E-05,0,1.45686310104027E-07,0,2.56299989997825E-07,5.39578926311212E-09,0.000116581422819,4.04684194733409E-08,6.47494711573454E-08,2.69789463155606E-09,5.33643558121788E-06,0,0.000967667356973,2.69789463155606E-09,1.14633542894817E-05,7.28431550520136E-08,7.28431550520136E-08,5.39578926311212E-09,0,0,0,0,0.003471499729787,0,1.36783257819892E-06,0,4.53731919135098E-05,0,2.96768409471166E-08,0,6.59635237415456E-06
6.87963131046795E-07,5.93536818942333E-08,3.34808723776107E-06,3.77705248417848E-08,4.59991034680308E-06,3.23747355786727E-08,6.96056814941463E-07,1.88852624208924E-08,2.9407051483961E-07,0,4.60530613606619E-06,0,1.6699967769332E-06,2.69789463155606E-09,1.70776730177498E-06,0,0.000294658655869,0,3.23747355786727E-08,5.39578926311212E-09,1.85075571724746E-06,2.69789463155606E-09,6.20515765257893E-08,2.69789463155606E-09,1.56208099167096E-06,0,6.12422081363225E-07,5.39578926311212E-09,0.002442725059409,3.23747355786727E-08,0,0,0,0,0,2.69789463155606E-09,7.20337866625467E-07,8.09368389466817E-09,6.98403983270917E-05,1.88852624208924E-08,1.75632940514299E-06,1.07915785262242E-08,7.55680286298852E-06,0,1.8432016122791E-05,2.42810516840045E-08,0.000246428393541,2.69789463155606E-09,4.0954040507021E-06,0,7.5945733878303E-06,0,2.79232094366052E-05,6.20515765257893E-08,2.59807253018848E-06,1.88852624208924E-07,1.29660815992584E-05,2.69789463155606E-09,0.003174690851896,5.39578926311212E-09,8.69234671341046E-05,2.69789463155606E-08,2.53602095366269E-07,5.12599979995651E-08,2.96768409471166E-08,0,0.003185301671482,0,0,0,0.002178066991842,2.69789463155606E-09,0.008146384568401,0,7.27622182130669E-06,0,4.89667875627424E-06,0
2.23925254419153E-07,2.03421255219327E-06,7.82389443151257E-08,1.3570409996727E-06,2.69789463155606E-09,5.95964924110733E-06,2.69789463155606E-09,1.86154729577368E-07,0,7.33827339783248E-07,0,5.35019484383882E-05,0,1.13311574525354E-07,0,2.74106094566095E-06,0,0.000235383212919,2.69789463155606E-08,2.69789463155606E-08,1.34894731577803E-08,9.3077364788684E-07,0,5.39578926311212E-09,0,2.69789463155606E-09,2.69789463155606E-09,5.12599979995651E-08,2.69789463155606E-09,0.002414898974179,0,0,0,0,0,0,0,2.30130412071732E-06,3.23747355786727E-08,3.02865651338483E-05,1.1600946915691E-07,5.87925198108696E-05,0,6.1603726016951E-05,1.07915785262242E-08,0.000137625000945,5.39578926311212E-09,0.000176091582602,0,2.96498620008011E-06,0,2.62073484509355E-05,4.31663141048969E-08,5.77619240616152E-06,8.36347335782378E-08,7.82389443151257E-08,1.34894731577803E-08,2.35795990797999E-06,5.39578926311212E-09,0.002662441598203,1.34894731577803E-08,0.001344072220179,4.8562103368009E-08,5.66557872626772E-08,1.61873677893363E-08,0,0,0.003471499729787,0,0,0,0.002261105490707,0,0.008652506903386,0,1.40209584001968E-05,0,8.56527587626417E-05
1.83456834945812E-06,3.77705248417848E-08,1.83780582301599E-05,1.05217890630686E-07,0.000333497546985,7.33827339783248E-07,4.99110506837871E-06,1.61873677893363E-08,1.15955511264279E-05,0,1.97890571224637E-05,0,2.30076454179101E-05,0,0.000427554247525,2.69789463155606E-09,3.33729565923484E-05,0,1.9155051884048E-07,2.96768409471166E-08,0.000114908728147,4.04684194733409E-08,4.23569457154301E-07,3.50726302102288E-08,1.51567720400819E-05,1.07915785262242E-08,0.000135070094729,5.39578926311211E-08,0.002410104815419,3.05644482808986E-05,1.32196836946247E-07,2.42810516840045E-08,2.69789463155606E-09,0,2.69789463155606E-09,2.69789463155606E-09,0.001220130940805,4.5864208736453E-07,2.8489767309232E-05,1.07915785262242E-07,1.19786521641089E-06,2.88674725576498E-07,3.48028407470731E-06,1.18707363788467E-07,3.13225566723658E-06,6.20515765257893E-08,2.1318763378556E-05,2.15831570524485E-08,7.31129445151692E-07,0,5.80317135247708E-06,1.61873677893363E-08,6.04328397468557E-07,1.88852624208924E-08,2.7383630510294E-06,8.84909439150387E-07,7.28431550520136E-07,2.69789463155606E-09,2.32018938313821E-07,0,1.76712098366922E-06,9.1728417472906E-08,1.11962627209576E-06,6.47494711573454E-07,3.53154407270688E-06,0,5.77349451152996E-07,0,0.002178066991842,0,0,4.5864208736453E-08,0.000667896190777,2.69789463155606E-09,0.001769616536203,3.50726302102288E-08,2.05309781461416E-06,2.69789463155606E-09
1.07915785262242E-08,2.1367325481924E-06,5.66557872626772E-08,7.31399234614847E-06,8.89765649487188E-06,0.000395354875097,5.39578926311212E-09,2.96768409471166E-07,0,4.43803666890971E-06,0,4.73237697321248E-05,2.69789463155606E-09,2.69789463155606E-07,1.64031993598608E-06,0.000520445457584,0,1.35137542094643E-05,1.88852624208924E-08,5.88141029679221E-07,6.65300816141724E-06,5.0197027514732E-05,2.15831570524485E-08,4.31663141048969E-08,1.74553782661677E-06,6.47494711573454E-08,2.15696675792907E-05,0.000133993634771,2.32018938313821E-07,0.002555988071831,5.91378503237088E-06,3.6961156452318E-07,0,0,0,0,1.07915785262242E-08,0.001294401282117,3.77705248417848E-08,3.09988093165791E-06,5.39578926311211E-08,4.91016822943202E-06,5.39578926311212E-09,4.5000882454355E-06,0,8.93272912508211E-06,2.69789463155606E-09,4.91556401869514E-06,0,2.40112622208489E-07,0,6.95247446551996E-06,2.42810516840045E-08,1.24372942514734E-06,1.51082099367139E-07,7.14942077362355E-07,2.69789463155606E-09,9.4426312104462E-08,0,5.31485242416543E-07,2.69789463155606E-09,7.44618918309472E-07,1.29498942314691E-07,1.1600946915691E-07,1.96946308103592E-07,1.83456834945812E-07,0,1.36783257819892E-06,2.69789463155606E-09,0.002261105490707,4.5864208736453E-08,0,0,0.000311266895221,8.09368389466817E-09,0.002302480402777,0,9.6449733078129E-06
1.84266203335279E-06,4.04684194733409E-08,1.6942778286172E-06,1.07915785262242E-08,2.64663463355649E-06,1.61873677893363E-08,3.02164198734278E-07,5.39578926311212E-09,2.77883147050274E-07,0,2.34716832945377E-07,5.39578926311212E-09,7.87785232414369E-07,0,1.72125677493276E-06,0,2.61695779260938E-07,0,1.61873677893363E-08,1.07915785262242E-08,9.11888385465947E-07,2.69789463155606E-09,2.42810516840045E-08,0,6.93358920309907E-07,2.69789463155606E-09,3.6961156452318E-07,0,1.77899172004806E-05,5.93536818942333E-08,0,0,0,0,0,0,4.5000882454355E-06,2.15831570524485E-08,1.69292888130143E-05,5.39578926311212E-09,1.94787992398347E-06,1.07915785262242E-08,2.30669990998043E-06,2.69789463155606E-09,9.34280910907863E-06,1.34894731577803E-08,0.004199958259253,2.69789463155606E-09,0.000241296997952,0,1.21432237366338E-05,0,1.51082099367139E-07,2.96768409471166E-08,1.79140203535322E-06,1.05217890630686E-07,1.07726932638033E-05,5.39578926311212E-09,0.000251478852291,5.39578926311212E-09,0.002679006671241,2.96768409471166E-08,1.96946308103592E-07,3.77705248417848E-08,2.42810516840045E-08,0,2.62235358187249E-05,0,0.008146384568401,0,0.000667896190777,0,0,2.69789463155606E-09,0.001153492943406,0,0.005705612784705,0
3.45330512839175E-07,4.85081454753779E-06,1.56477888630251E-07,1.54049783461851E-06,0,3.86608300701983E-06,5.39578926311212E-09,1.40290520840915E-07,0,5.90838924310777E-07,1.61873677893363E-08,4.80225244416978E-07,2.69789463155606E-09,8.36347335782378E-08,0,3.61517880628512E-07,0,1.24372942514734E-06,2.42810516840045E-08,3.23747355786727E-08,1.61873677893363E-08,1.12232416672732E-06,1.61873677893363E-08,0,2.69789463155606E-09,2.69789463155606E-09,2.96768409471166E-08,1.53779993998695E-07,8.09368389466817E-09,3.09394556346849E-05,1.07915785262242E-08,0,0,0,0,0,2.69789463155606E-09,4.06842510438653E-06,2.69789463155606E-09,4.00367563322919E-06,1.07915785262242E-08,2.77613357587118E-06,0,1.59661404295487E-05,0,7.38953339583204E-06,0,0.003493085584734,0,4.87914244116913E-05,0,5.62322178055229E-05,5.12599979995651E-08,2.07198307703505E-06,3.50726302102288E-08,6.74473657889014E-08,2.69789463155606E-09,3.01624619807967E-05,0,0.00019858662804,5.39578926311212E-09,0.00239680689278,4.31663141048969E-08,1.34894731577803E-08,5.93536818942333E-08,0,0,4.53731919135098E-05,0,0.008652506903386,2.69789463155606E-09,0.000311266895221,2.69789463155606E-09,0,0,0.001224482644846,0,0.007331391068627
4.82923139048534E-07,2.69789463155606E-09,4.87239770459024E-06,6.47494711573454E-08,4.14612446977535E-05,8.90305228413499E-08,1.06297048483309E-06,2.69789463155606E-09,3.46409670691798E-06,2.69789463155606E-09,6.66379973994346E-07,5.39578926311212E-09,4.62688929311864E-06,2.69789463155606E-09,5.35424168578615E-05,5.39578926311212E-09,2.69789463155606E-08,0,3.77705248417848E-08,1.61873677893363E-08,1.85723066436319E-05,2.69789463155606E-09,1.40290520840915E-07,1.61873677893363E-08,2.2284609656653E-06,8.09368389466817E-09,2.6903405265877E-05,2.42810516840045E-08,6.06486713173802E-05,8.16382915508863E-06,1.07915785262242E-08,1.88852624208924E-08,0,0,5.39578926311212E-09,0,0.000808785644226,5.88141029679221E-07,1.65758646162804E-05,1.99644202735148E-07,1.54589362388162E-06,3.29143145049839E-07,5.73842188131973E-06,2.96768409471166E-08,2.02881676293016E-06,1.42988415472471E-07,2.24518791238095E-05,3.50726302102288E-08,2.72217568324006E-06,2.69789463155606E-09,0.000380354580946,2.96768409471166E-08,1.99644202735148E-07,2.69789463155606E-09,8.57930492834826E-07,1.33006205335714E-06,3.50726302102287E-07,0,2.69789463155606E-08,0,1.92629676693102E-06,2.34716832945377E-07,5.66557872626772E-07,8.82211544518831E-07,6.74473657889014E-07,0,4.5864208736453E-08,0,7.27622182130669E-06,0,0.001769616536203,8.09368389466817E-09,0.001153492943406,0,0,1.88852624208924E-08,0.000760153395598,2.69789463155606E-09
2.69789463155606E-09,1.07376206335931E-06,5.93536818942333E-08,1.82674445502661E-05,1.48114415272428E-06,0.000182666351819,1.34894731577803E-08,7.5271260220414E-07,0,1.13311574525354E-05,2.69789463155606E-09,2.42810516840045E-08,5.39578926311212E-09,1.48384204735583E-07,3.99288405470296E-07,7.30508929386434E-05,0,8.09368389466817E-09,1.61873677893363E-08,4.31663141048969E-07,2.89484093965965E-06,8.81402176129364E-06,9.1728417472906E-08,2.42810516840045E-08,6.44796816941898E-07,5.66557872626772E-08,5.38769557921745E-06,4.79200044456987E-05,6.47494711573454E-08,0.000236858961283,3.23207776860416E-06,1.13311574525354E-07,0,0,0,2.69789463155606E-09,3.77705248417848E-08,0.000305582431232,3.50726302102288E-08,1.67809046082787E-06,5.93536818942333E-08,5.69255767258328E-07,8.09368389466817E-09,2.70059252618761E-06,2.69789463155606E-09,1.56747678093407E-06,2.69789463155606E-09,1.10613679893798E-06,0,2.13133675892929E-07,2.69789463155606E-09,0.000342335849798,2.96768409471166E-08,5.71953661889884E-07,1.6457157252492E-07,6.34005238415674E-07,1.34894731577803E-08,8.36347335782378E-08,0,1.96946308103592E-07,1.61873677893363E-08,5.12599979995651E-07,2.34716832945377E-07,1.05217890630686E-07,1.1600946915691E-07,1.67269467156476E-07,0,2.96768409471166E-08,0,1.40209584001968E-05,3.50726302102288E-08,0.002302480402777,0,0.001224482644846,1.88852624208924E-08,0,0,0.001107116134689
1.58366414872341E-06,1.07915785262242E-08,3.53424196733843E-07,2.69789463155606E-09,7.41921023677916E-07,5.39578926311212E-09,5.12599979995651E-08,5.39578926311212E-09,4.8562103368009E-08,0,3.23747355786727E-08,0,1.07915785262242E-07,0,3.80403143049404E-07,0,4.5864208736453E-08,0,5.39578926311212E-09,0,2.96768409471166E-07,0,1.07915785262242E-08,0,1.780610456827E-07,0,1.37592626209359E-07,0,3.05401672292146E-06,1.61873677893363E-08,0,0,0,0,0,0,3.61625796413774E-05,1.07915785262242E-08,4.45961982596216E-06,8.09368389466817E-09,8.98398912308167E-07,8.09368389466817E-09,8.74117860624163E-07,0,5.54687136247925E-06,1.61873677893363E-08,0.000818867676465,0,0.002134574232487,0,0.002656541302644,2.69789463155606E-09,3.50726302102288E-08,2.69789463155606E-09,6.5019260620501E-07,6.47494711573454E-08,7.22765971793868E-06,0,7.91562284898547E-06,0,5.42654526191185E-05,1.61873677893363E-08,1.26801047683135E-07,1.61873677893363E-08,1.34894731577803E-08,0,1.54049783461851E-06,0,4.89667875627424E-06,0,2.05309781461416E-06,0,0.005705612784705,0,0.000760153395598,0,0,0
2.96768409471166E-08,1.04138732778064E-06,3.50726302102288E-08,6.41829132847186E-06,8.09368389466817E-09,1.24912521441045E-05,2.69789463155606E-09,5.09902085364095E-07,0,2.97038198934322E-06,2.69789463155606E-09,5.12599979995651E-08,0,2.72487357787162E-07,5.39578926311212E-09,1.96406729177281E-06,0,1.88852624208924E-07,8.09368389466817E-09,4.31663141048969E-08,1.61873677893363E-08,2.77883147050274E-07,1.88852624208924E-08,2.42810516840045E-08,0,2.69789463155606E-09,8.09368389466817E-09,8.57930492834826E-07,0,1.72503382741694E-05,8.09368389466817E-09,0,0,0,0,0,2.69789463155606E-09,0.000383732345025,2.15831570524485E-08,1.09102858900127E-05,3.23747355786727E-08,3.34269144849795E-06,0,4.80063370739085E-05,5.39578926311212E-09,5.80317135247708E-06,5.39578926311212E-09,0.001281777833136,0,0.001174479865745,2.69789463155606E-09,0.004006948179417,2.69789463155606E-09,6.5019260620501E-07,5.66557872626772E-08,1.07915785262242E-07,2.69789463155606E-09,3.04052724976368E-06,0,6.1700850223687E-06,0,0.000195154906068,3.77705248417848E-08,8.09368389466817E-09,1.61873677893363E-08,5.39578926311212E-09,0,6.59635237415456E-06,0,8.56527587626417E-05,2.69789463155606E-09,9.6449733078129E-06,0,0.007331391068627,2.69789463155606E-09,0.001107116134689,0,0
